timestamp,std_position_error
1603266598.8051457,0.0
1603266598.906039,0.14323818683624268
1603266599.006903,0.13518479466438293
1603266599.107746,0.14173397421836853
1603266599.208647,0.13656015694141388
1603266599.309517,0.13730448484420776
1603266599.4103959,0.13825665414333344
1603266599.5112638,0.13497669994831085
1603266599.6121268,0.13841380178928375
1603266599.7129686,0.13877642154693604
1603266599.813848,0.13599538803100586
1603266599.914728,0.11596578359603882
1603266600.0156069,0.11631836742162704
1603266600.116487,0.13525763154029846
1603266600.217315,0.13224618136882782
1603266600.318218,0.1334710270166397
1603266600.4190938,0.1236870288848877
1603266600.5199618,0.1268892139196396
1603266600.6208248,0.12412611395120621
1603266600.721668,0.11520059406757355
1603266600.8225338,0.11382197588682175
1603266600.923404,0.12128718942403793
1603266601.0243149,0.10974457859992981
1603266601.125181,0.1157643273472786
1603266601.226059,0.1094139963388443
1603266601.326953,0.10657360404729843
1603266601.4277909,0.10731854289770126
1603266601.5286632,0.10904472321271896
1603266601.629516,0.10128431022167206
1603266601.730383,0.10240849107503891
1603266601.831279,0.10253825038671494
1603266601.9321449,0.09993704408407211
1603266602.033012,0.10050781071186066
1603266602.133939,0.1032755896449089
1603266602.234755,0.10351352393627167
1603266602.3356268,0.09899086505174637
1603266602.4364948,0.09840366989374161
1603266602.537387,0.09999866038560867
1603266602.638267,0.1044207438826561
1603266602.73914,0.09325293451547623
1603266602.840009,0.09832239151000977
1603266602.940868,0.099138043820858
1603266603.0417168,0.09876615554094315
1603266603.142592,0.09668222814798355
1603266603.243465,0.09824258834123611
1603266603.3442988,0.10494768619537354
1603266603.445243,0.10341151803731918
1603266603.5460699,0.10236483812332153
1603266603.6469479,0.10265421122312546
1603266603.7478127,0.10143225640058517
1603266603.848775,0.10061555355787277
1603266603.949559,0.09776899218559265
1603266604.050444,0.10255018621683121
1603266604.151299,0.10141316801309586
1603266604.252137,0.09732730686664581
1603266604.353039,0.10124725848436356
1603266604.453908,0.09731597453355789
1603266604.5547903,0.09902318567037582
1603266604.655639,0.09753067046403885
1603266604.756522,0.1005912721157074
1603266604.857384,0.09950318187475204
1603266604.9582598,0.10309668630361557
1603266605.0590959,0.09989392757415771
1603266605.160054,0.10049474239349365
1603266605.260846,0.09814998507499695
1603266605.361716,0.09736567735671997
1603266605.4625869,0.09925084561109543
1603266605.563534,0.09668464213609695
1603266605.66432,0.0965753123164177
1603266605.76519,0.10168571770191193
1603266605.8660629,0.10362164676189423
1603266605.9669359,0.1013101190328598
1603266606.067808,0.09725705534219742
1603266606.168678,0.10052705556154251
1603266606.2695498,0.0983903780579567
1603266606.370421,0.09788666665554047
1603266606.471292,0.09930304437875748
1603266606.572167,0.10136992484331131
1603266606.673038,0.09923671931028366
1603266606.773902,0.09954424202442169
1603266606.874805,0.09774076193571091
1603266606.975646,0.09843552857637405
1603266607.076514,0.10091673582792282
1603266607.1773908,0.10092335939407349
1603266607.278262,0.10180193185806274
1603266607.379137,0.10243617743253708
1603266607.480001,0.10119146853685379
1603266607.580874,0.10574918985366821
1603266607.681749,0.10347557812929153
1603266607.7826169,0.10321363806724548
1603266607.883486,0.09879476577043533
1603266607.984356,0.10291289538145065
1603266608.085224,0.09874366968870163
1603266608.186102,0.09768614917993546
1603266608.287009,0.09946326911449432
1603266608.387842,0.09185855090618134
1603266608.488719,0.09510883688926697
1603266608.5896237,0.09469558298587799
1603266608.690465,0.0935746356844902
1603266608.791328,0.09973510354757309
1603266608.892195,0.09684835374355316
1603266608.993074,0.09581874310970306
1603266609.093947,0.09688661992549896
1603266609.194819,0.0982247069478035
1603266609.2956939,0.09290458261966705
1603266609.39656,0.0960732251405716
1603266609.497429,0.09802516549825668
1603266609.5983,0.0932992547750473
1603266609.699175,0.09406722337007523
1603266609.800051,0.09549126029014587
1603266609.900918,0.09439720213413239
1603266610.001809,0.09596182405948639
1603266610.1026518,0.09745341539382935
1603266610.2035198,0.09601075947284698
1603266610.304396,0.09686485677957535
1603266610.405293,0.1016046479344368
1603266610.506162,0.09711205959320068
1603266610.607012,0.09783367812633514
1603266610.70797,0.09556695818901062
1603266610.808758,0.0993865355849266
1603266610.909636,0.096833735704422
1603266611.010509,0.09414167702198029
1603266611.111395,0.09320684522390366
1603266611.212252,0.09580923616886139
1603266611.313112,0.09045787155628204
1603266611.414077,0.09216906875371933
1603266611.514849,0.09021303802728653
1603266611.615749,0.08975767344236374
1603266611.71662,0.0858401507139206
1603266611.817479,0.08690961450338364
1603266611.918346,0.08862091600894928
1603266612.019202,0.08593741804361343
1603266612.120074,0.08336181938648224
1603266612.2209918,0.08372136950492859
1603266612.3218548,0.08221057802438736
1603266612.422693,0.08225000649690628
1603266612.523566,0.08239147067070007
1603266612.624446,0.08816549926996231
1603266612.725307,0.08588852733373642
1603266612.8261778,0.08480226248502731
1603266612.9270558,0.0845799669623375
1603266613.027952,0.08542448282241821
1603266613.1288018,0.08664272725582123
1603266613.229676,0.0866198018193245
1603266613.330535,0.08639855682849884
1603266613.4314098,0.08894585818052292
1603266613.532285,0.08650625497102737
1603266613.633162,0.09016440063714981
1603266613.734025,0.08750946074724197
1603266613.8349168,0.08636673539876938
1603266613.935775,0.0870407298207283
1603266614.036654,0.0898900106549263
1603266614.137522,0.08641349524259567
1603266614.2383919,0.09037452191114426
1603266614.3392682,0.08715879172086716
1603266614.4401388,0.082173191010952
1603266614.5410078,0.08316297084093094
1603266614.641873,0.08378569781780243
1603266614.742745,0.07700202614068985
1603266614.843622,0.07977836579084396
1603266614.944489,0.08156733214855194
1603266615.045357,0.07925011217594147
1603266615.146231,0.07875178009271622
1603266615.247109,0.07927263528108597
1603266615.3479838,0.07742659747600555
1603266615.4488468,0.07507384568452835
1603266615.549722,0.0798376053571701
1603266615.650591,0.07917364686727524
1603266615.751458,0.07830463349819183
1603266615.8523378,0.07912462949752808
1603266615.953209,0.07671968638896942
1603266616.05408,0.07703020423650742
1603266616.154953,0.08026641607284546
1603266616.255848,0.07476886361837387
1603266616.356691,0.07541383802890778
1603266616.457568,0.07461448013782501
1603266616.558466,0.07191622257232666
1603266616.659335,0.07456683367490768
