timestamp,nb_matches
1603266599.813848,0
1603266599.914728,771
1603266600.0156069,675
1603266600.116487,656
1603266600.217315,676
1603266600.318218,862
1603266600.4190938,857
1603266600.5199618,816
1603266600.6208248,818
1603266600.721668,827
1603266600.8225338,858
1603266600.923404,994
1603266601.0243149,1019
1603266601.125181,1053
1603266601.226059,1102
1603266601.326953,1087
1603266601.4277909,1104
1603266601.5286632,1134
1603266601.629516,1170
1603266601.730383,1138
1603266601.831279,1240
1603266601.9321449,1192
1603266602.033012,1229
1603266602.133939,1243
1603266602.234755,1233
1603266602.3356268,1271
1603266602.4364948,1246
1603266602.537387,1281
1603266602.638267,1262
1603266602.73914,1307
1603266602.840009,1287
1603266602.940868,1272
1603266603.0417168,1300
1603266603.142592,1303
1603266603.243465,1272
1603266603.3442988,1255
1603266603.445243,1278
1603266603.5460699,1265
1603266603.6469479,1291
1603266603.7478127,1267
1603266603.848775,1247
1603266603.949559,1296
1603266604.050444,1296
1603266604.151299,1295
1603266604.252137,1325
1603266604.353039,1298
1603266604.453908,1297
1603266604.5547903,1272
1603266604.655639,1298
1603266604.756522,1258
1603266604.857384,1288
1603266604.9582598,1281
1603266605.0590959,1289
1603266605.160054,1296
1603266605.260846,1291
1603266605.361716,1258
1603266605.4625869,1258
1603266605.563534,1292
1603266605.66432,1271
1603266605.76519,1284
1603266605.8660629,1300
1603266605.9669359,1287
1603266606.067808,1323
1603266606.168678,1314
1603266606.2695498,1334
1603266606.370421,1339
1603266606.471292,1314
1603266606.572167,1295
1603266606.673038,1331
1603266606.773902,1330
1603266606.874805,1292
1603266606.975646,1338
1603266607.076514,1377
1603266607.1773908,1296
1603266607.278262,1346
1603266607.379137,1331
1603266607.480001,1322
1603266607.580874,1311
1603266607.681749,1335
1603266607.7826169,1318
1603266607.883486,1348
1603266607.984356,1314
1603266608.085224,1317
1603266608.186102,1312
1603266608.287009,1275
1603266608.387842,1299
1603266608.488719,1326
1603266608.5896237,1352
1603266608.690465,1356
1603266608.791328,1311
1603266608.892195,1320
1603266608.993074,1333
1603266609.093947,1335
1603266609.194819,1310
1603266609.2956939,1352
1603266609.39656,1310
1603266609.497429,1297
1603266609.5983,1327
1603266609.699175,1333
1603266609.800051,1325
1603266609.900918,1304
1603266610.001809,1378
1603266610.1026518,1343
1603266610.2035198,1359
1603266610.304396,1378
1603266610.405293,1324
1603266610.506162,1364
1603266610.607012,1347
1603266610.70797,1380
1603266610.808758,1344
1603266610.909636,1366
1603266611.010509,1354
1603266611.111395,1340
1603266611.212252,1369
1603266611.313112,1396
1603266611.414077,1386
1603266611.514849,1383
1603266611.615749,1379
1603266611.71662,1409
1603266611.817479,1444
1603266611.918346,1456
1603266612.019202,1433
1603266612.120074,1446
1603266612.2209918,1431
1603266612.3218548,1488
1603266612.422693,1480
1603266612.523566,1482
1603266612.624446,1436
1603266612.725307,1479
1603266612.8261778,1450
1603266612.9270558,1435
1603266613.027952,1485
1603266613.1288018,1466
1603266613.229676,1449
1603266613.330535,1442
1603266613.4314098,1462
1603266613.532285,1415
1603266613.633162,1452
1603266613.734025,1459
1603266613.8349168,1433
1603266613.935775,1432
1603266614.036654,1433
1603266614.137522,1408
1603266614.2383919,1460
1603266614.3392682,1456
1603266614.4401388,1497
1603266614.5410078,1503
1603266614.641873,1503
1603266614.742745,1495
1603266614.843622,1485
1603266614.944489,1481
1603266615.045357,1426
1603266615.146231,1506
1603266615.247109,1518
1603266615.3479838,1522
1603266615.4488468,1541
1603266615.549722,1535
1603266615.650591,1558
1603266615.751458,1572
1603266615.8523378,1567
1603266615.953209,1555
1603266616.05408,1542
1603266616.154953,1546
1603266616.255848,1515
1603266616.356691,1529
1603266616.457568,1568
1603266616.558466,1552
1603266616.659335,1550
1603266616.76018,1600
1603266616.861047,1552
1603266616.961947,1554
1603266617.0627918,1560
1603266617.163693,1547
1603266617.264567,1549
1603266617.3654358,1567
1603266617.4663079,1541
1603266617.567153,1574
1603266617.6680589,1556
1603266617.7688956,1548
1603266617.869781,1541
1603266617.970651,1541
1603266618.071517,1527
1603266618.172392,1535
1603266618.273283,1541
1603266618.3741398,1537
1603266618.4750097,1534
1603266618.5758839,1562
1603266618.676755,1522
1603266618.7776248,1508
1603266618.878489,1517
1603266618.979367,1496
1603266619.0802379,1530
1603266619.1811168,1550
1603266619.281983,1554
1603266619.3828568,1514
1603266619.483728,1517
1603266619.5845978,1512
1603266619.685479,1470
1603266619.786351,1461
1603266619.8872309,1441
1603266619.988092,1441
1603266620.0889668,1457
1603266620.1898348,1456
1603266620.290721,1422
1603266620.391577,1455
1603266620.4924512,1394
1603266620.5933259,1415
1603266620.6941981,1410
1603266620.7950659,1372
1603266620.8959439,1416
1603266620.9968216,1405
1603266621.097699,1421
1603266621.198552,1413
1603266621.2994308,1387
1603266621.400303,1415
1603266621.5011759,1465
1603266621.602048,1460
1603266621.702926,1431
1603266621.803784,1412
1603266621.904661,1394
1603266622.005537,1411
1603266622.106409,1370
1603266622.2072868,1413
1603266622.308157,1399
1603266622.4090269,1410
1603266622.509928,1390
1603266622.6107879,1361
1603266622.7116408,1388
1603266622.812517,1365
1603266622.913395,1380
1603266623.0142598,1345
1603266623.1151268,1348
1603266623.216006,1338
1603266623.316879,1357
1603266623.417749,1334
1603266623.518621,1327
1603266623.619489,1369
1603266623.7203698,1318
1603266623.8212988,1345
1603266623.922113,1307
1603266624.0229828,1286
1603266624.123859,1266
1603266624.224734,1300
1603266624.3256059,1294
1603266624.4264839,1270
1603266624.52735,1286
1603266624.628216,1292
1603266624.729091,1245
1603266624.829977,1331
1603266624.9308379,1272
1603266625.031713,1302
1603266625.132613,1293
1603266625.233454,1241
1603266625.334336,1249
1603266625.435222,1274
1603266625.536072,1277
1603266625.636945,1270
1603266625.737814,1268
1603266625.838702,1259
1603266625.939585,1285
1603266626.040438,1283
1603266626.1413128,1314
1603266626.242187,1296
1603266626.3430579,1316
1603266626.443945,1314
1603266626.544802,1310
1603266626.645684,1361
1603266626.746552,1367
1603266626.847431,1301
1603266626.948309,1385
1603266627.0492358,1372
1603266627.150038,1369
1603266627.250911,1374
1603266627.351791,1336
1603266627.452659,1304
1603266627.5535278,1354
1603266627.654399,1330
1603266627.7552788,1305
1603266627.856149,1280
1603266627.957021,1278
1603266628.0578969,1283
1603266628.158768,1295
1603266628.2596428,1262
1603266628.360509,1289
1603266628.461395,1305
1603266628.562263,1317
1603266628.663133,1278
1603266628.764008,1324
1603266628.864876,1337
1603266628.965807,1297
1603266629.066627,1339
1603266629.1674938,1329
1603266629.2683659,1346
1603266629.369242,1353
1603266629.4701169,1356
1603266629.570991,1360
1603266629.671861,1394
1603266629.772733,1353
1603266629.873612,1379
1603266629.9744818,1374
1603266630.075362,1384
1603266630.176226,1360
1603266630.277101,1388
1603266630.377977,1392
1603266630.478843,1399
1603266630.579722,1378
1603266630.68068,1372
1603266630.781471,1380
1603266630.882333,1414
1603266630.9832096,1380
1603266631.0840828,1387
