timestamp,nb_matches
1603266599.4103959,0
1603266599.5112638,695
1603266599.6121268,704
1603266599.7129686,686
1603266599.813848,736
1603266599.914728,641
1603266600.0156069,608
1603266600.116487,714
1603266600.217315,732
1603266600.318218,691
1603266600.4190938,697
1603266600.5199618,722
1603266600.6208248,807
1603266600.721668,813
1603266600.8225338,820
1603266600.923404,963
1603266601.0243149,1023
1603266601.125181,1043
1603266601.226059,1103
1603266601.326953,1115
1603266601.4277909,1114
1603266601.5286632,1144
1603266601.629516,1193
1603266601.730383,1169
1603266601.831279,1212
1603266601.9321449,1188
1603266602.033012,1214
1603266602.133939,1228
1603266602.234755,1208
1603266602.3356268,1231
1603266602.4364948,1239
1603266602.537387,1285
1603266602.638267,1253
1603266602.73914,1291
1603266602.840009,1278
1603266602.940868,1252
1603266603.0417168,1275
1603266603.142592,1269
1603266603.243465,1238
1603266603.3442988,1244
1603266603.445243,1263
1603266603.5460699,1221
1603266603.6469479,1283
1603266603.7478127,1289
1603266603.848775,1239
1603266603.949559,1273
1603266604.050444,1281
1603266604.151299,1277
1603266604.252137,1288
1603266604.353039,1278
1603266604.453908,1274
1603266604.5547903,1277
1603266604.655639,1295
1603266604.756522,1273
1603266604.857384,1269
1603266604.9582598,1292
1603266605.0590959,1282
1603266605.160054,1276
1603266605.260846,1284
1603266605.361716,1272
1603266605.4625869,1263
1603266605.563534,1317
1603266605.66432,1291
1603266605.76519,1271
1603266605.8660629,1257
1603266605.9669359,1282
1603266606.067808,1316
1603266606.168678,1293
1603266606.2695498,1325
1603266606.370421,1334
1603266606.471292,1333
1603266606.572167,1307
1603266606.673038,1333
1603266606.773902,1332
1603266606.874805,1305
1603266606.975646,1302
1603266607.076514,1318
1603266607.1773908,1260
1603266607.278262,1306
1603266607.379137,1286
1603266607.480001,1275
1603266607.580874,1274
1603266607.681749,1282
1603266607.7826169,1300
1603266607.883486,1330
1603266607.984356,1294
1603266608.085224,1315
1603266608.186102,1298
1603266608.287009,1253
1603266608.387842,1258
1603266608.488719,1262
1603266608.5896237,1295
1603266608.690465,1288
1603266608.791328,1255
1603266608.892195,1271
1603266608.993074,1286
1603266609.093947,1275
1603266609.194819,1249
1603266609.2956939,1303
1603266609.39656,1267
1603266609.497429,1238
1603266609.5983,1265
1603266609.699175,1308
1603266609.800051,1283
1603266609.900918,1260
1603266610.001809,1305
1603266610.1026518,1301
1603266610.2035198,1286
1603266610.304396,1333
1603266610.405293,1293
1603266610.506162,1293
1603266610.607012,1308
1603266610.70797,1328
1603266610.808758,1300
1603266610.909636,1321
1603266611.010509,1318
1603266611.111395,1303
1603266611.212252,1333
1603266611.313112,1364
1603266611.414077,1346
1603266611.514849,1329
1603266611.615749,1326
1603266611.71662,1376
1603266611.817479,1363
1603266611.918346,1403
1603266612.019202,1394
1603266612.120074,1389
1603266612.2209918,1373
1603266612.3218548,1424
1603266612.422693,1478
1603266612.523566,1448
1603266612.624446,1435
1603266612.725307,1443
1603266612.8261778,1434
1603266612.9270558,1423
1603266613.027952,1467
1603266613.1288018,1434
1603266613.229676,1425
1603266613.330535,1445
1603266613.4314098,1434
1603266613.532285,1411
1603266613.633162,1436
1603266613.734025,1426
1603266613.8349168,1406
1603266613.935775,1408
1603266614.036654,1411
1603266614.137522,1403
1603266614.2383919,1426
1603266614.3392682,1419
1603266614.4401388,1472
1603266614.5410078,1489
1603266614.641873,1446
1603266614.742745,1478
1603266614.843622,1477
1603266614.944489,1458
1603266615.045357,1439
1603266615.146231,1460
1603266615.247109,1495
1603266615.3479838,1461
1603266615.4488468,1512
1603266615.549722,1482
1603266615.650591,1544
1603266615.751458,1521
1603266615.8523378,1502
1603266615.953209,1509
1603266616.05408,1502
1603266616.154953,1517
1603266616.255848,1532
1603266616.356691,1528
1603266616.457568,1545
1603266616.558466,1523
1603266616.659335,1545
1603266616.76018,1591
1603266616.861047,1561
1603266616.961947,1530
1603266617.0627918,1555
1603266617.163693,1536
1603266617.264567,1558
1603266617.3654358,1583
1603266617.4663079,1545
1603266617.567153,1586
1603266617.6680589,1563
1603266617.7688956,1574
1603266617.869781,1559
1603266617.970651,1545
1603266618.071517,1521
1603266618.172392,1553
1603266618.273283,1501
1603266618.3741398,1490
1603266618.4750097,1496
1603266618.5758839,1528
1603266618.676755,1501
1603266618.7776248,1489
1603266618.878489,1512
1603266618.979367,1559
1603266619.0802379,1523
1603266619.1811168,1512
1603266619.281983,1525
1603266619.3828568,1486
1603266619.483728,1492
1603266619.5845978,1483
1603266619.685479,1451
1603266619.786351,1487
1603266619.8872309,1516
1603266619.988092,1498
1603266620.0889668,1474
1603266620.1898348,1455
1603266620.290721,1455
1603266620.391577,1435
1603266620.4924512,1422
1603266620.5933259,1421
1603266620.6941981,1415
1603266620.7950659,1456
1603266620.8959439,1447
1603266620.9968216,1425
1603266621.097699,1439
1603266621.198552,1438
1603266621.2994308,1459
1603266621.400303,1468
1603266621.5011759,1444
1603266621.602048,1415
1603266621.702926,1416
1603266621.803784,1437
1603266621.904661,1401
1603266622.005537,1426
1603266622.106409,1423
1603266622.2072868,1409
1603266622.308157,1441
1603266622.4090269,1433
1603266622.509928,1386
1603266622.6107879,1399
1603266622.7116408,1401
1603266622.812517,1355
1603266622.913395,1383
1603266623.0142598,1361
