timestamp,nb_matches
1603266599.309517,0
1603266599.4103959,708
1603266599.5112638,750
1603266599.6121268,751
1603266599.7129686,731
1603266599.813848,755
1603266599.914728,682
1603266600.0156069,695
1603266600.116487,764
1603266600.217315,812
1603266600.318218,824
1603266600.4190938,751
1603266600.5199618,758
1603266600.6208248,793
1603266600.721668,919
1603266600.8225338,932
1603266600.923404,913
1603266601.0243149,1072
1603266601.125181,1069
1603266601.226059,1110
1603266601.326953,1146
1603266601.4277909,1163
1603266601.5286632,1156
1603266601.629516,1206
1603266601.730383,1205
1603266601.831279,1219
1603266601.9321449,1216
1603266602.033012,1239
1603266602.133939,1223
1603266602.234755,1209
1603266602.3356268,1262
1603266602.4364948,1277
1603266602.537387,1255
1603266602.638267,1208
1603266602.73914,1282
1603266602.840009,1284
1603266602.940868,1273
1603266603.0417168,1279
1603266603.142592,1287
1603266603.243465,1272
1603266603.3442988,1230
1603266603.445243,1273
1603266603.5460699,1256
1603266603.6469479,1286
1603266603.7478127,1264
1603266603.848775,1221
1603266603.949559,1266
1603266604.050444,1242
1603266604.151299,1251
1603266604.252137,1280
1603266604.353039,1255
1603266604.453908,1250
1603266604.5547903,1301
1603266604.655639,1283
1603266604.756522,1271
1603266604.857384,1298
1603266604.9582598,1253
1603266605.0590959,1250
1603266605.160054,1267
1603266605.260846,1269
1603266605.361716,1250
1603266605.4625869,1230
1603266605.563534,1298
1603266605.66432,1276
1603266605.76519,1293
1603266605.8660629,1288
1603266605.9669359,1293
1603266606.067808,1330
1603266606.168678,1339
1603266606.2695498,1339
1603266606.370421,1366
1603266606.471292,1324
1603266606.572167,1300
1603266606.673038,1358
1603266606.773902,1352
1603266606.874805,1311
1603266606.975646,1337
1603266607.076514,1361
1603266607.1773908,1329
1603266607.278262,1351
1603266607.379137,1317
1603266607.480001,1304
1603266607.580874,1301
1603266607.681749,1314
1603266607.7826169,1305
1603266607.883486,1338
1603266607.984356,1305
1603266608.085224,1316
1603266608.186102,1325
1603266608.287009,1292
1603266608.387842,1320
1603266608.488719,1321
1603266608.5896237,1336
1603266608.690465,1321
1603266608.791328,1320
1603266608.892195,1319
1603266608.993074,1321
1603266609.093947,1319
1603266609.194819,1283
1603266609.2956939,1325
1603266609.39656,1309
1603266609.497429,1305
1603266609.5983,1328
1603266609.699175,1345
1603266609.800051,1334
1603266609.900918,1312
1603266610.001809,1351
1603266610.1026518,1341
1603266610.2035198,1333
1603266610.304396,1366
1603266610.405293,1306
1603266610.506162,1331
1603266610.607012,1354
1603266610.70797,1352
1603266610.808758,1323
1603266610.909636,1369
1603266611.010509,1357
1603266611.111395,1328
1603266611.212252,1366
1603266611.313112,1371
1603266611.414077,1378
1603266611.514849,1407
1603266611.615749,1393
1603266611.71662,1446
1603266611.817479,1453
1603266611.918346,1478
1603266612.019202,1438
1603266612.120074,1423
1603266612.2209918,1420
1603266612.3218548,1487
1603266612.422693,1466
1603266612.523566,1467
1603266612.624446,1385
1603266612.725307,1464
1603266612.8261778,1414
1603266612.9270558,1440
1603266613.027952,1477
1603266613.1288018,1438
1603266613.229676,1414
1603266613.330535,1430
1603266613.4314098,1423
1603266613.532285,1383
1603266613.633162,1396
1603266613.734025,1431
1603266613.8349168,1390
1603266613.935775,1362
1603266614.036654,1394
1603266614.137522,1368
1603266614.2383919,1417
1603266614.3392682,1438
1603266614.4401388,1477
1603266614.5410078,1492
1603266614.641873,1474
1603266614.742745,1495
1603266614.843622,1469
1603266614.944489,1454
1603266615.045357,1470
1603266615.146231,1486
1603266615.247109,1503
1603266615.3479838,1499
1603266615.4488468,1535
1603266615.549722,1524
1603266615.650591,1556
1603266615.751458,1533
1603266615.8523378,1541
1603266615.953209,1543
1603266616.05408,1529
1603266616.154953,1537
1603266616.255848,1518
1603266616.356691,1537
1603266616.457568,1545
1603266616.558466,1557
1603266616.659335,1544
1603266616.76018,1570
1603266616.861047,1559
1603266616.961947,1517
1603266617.0627918,1537
1603266617.163693,1547
1603266617.264567,1536
1603266617.3654358,1555
1603266617.4663079,1544
1603266617.567153,1579
1603266617.6680589,1577
1603266617.7688956,1570
1603266617.869781,1534
1603266617.970651,1485
1603266618.071517,1529
1603266618.172392,1532
1603266618.273283,1531
1603266618.3741398,1478
1603266618.4750097,1522
1603266618.5758839,1519
1603266618.676755,1514
1603266618.7776248,1503
1603266618.878489,1519
1603266618.979367,1488
1603266619.0802379,1491
1603266619.1811168,1494
1603266619.281983,1499
1603266619.3828568,1513
1603266619.483728,1488
1603266619.5845978,1489
1603266619.685479,1489
1603266619.786351,1482
1603266619.8872309,1473
1603266619.988092,1456
1603266620.0889668,1426
1603266620.1898348,1423
1603266620.290721,1466
1603266620.391577,1462
1603266620.4924512,1430
1603266620.5933259,1410
1603266620.6941981,1428
1603266620.7950659,1417
1603266620.8959439,1483
1603266620.9968216,1452
1603266621.097699,1431
1603266621.198552,1477
1603266621.2994308,1438
1603266621.400303,1456
1603266621.5011759,1492
1603266621.602048,1492
1603266621.702926,1476
1603266621.803784,1443
1603266621.904661,1416
1603266622.005537,1402
1603266622.106409,1431
1603266622.2072868,1422
1603266622.308157,1433
1603266622.4090269,1405
1603266622.509928,1366
1603266622.6107879,1321
1603266622.7116408,1373
1603266622.812517,1304
1603266622.913395,1326
1603266623.0142598,1325
1603266623.1151268,1306
1603266623.216006,1284
1603266623.316879,1354
1603266623.417749,1352
1603266623.518621,1303
1603266623.619489,1322
1603266623.7203698,1298
1603266623.8212988,1336
1603266623.922113,1305
1603266624.0229828,1231
1603266624.123859,1259
1603266624.224734,1286
1603266624.3256059,1269
1603266624.4264839,1245
1603266624.52735,1291
1603266624.628216,1262
1603266624.729091,1242
1603266624.829977,1310
1603266624.9308379,1272
1603266625.031713,1261
1603266625.132613,1276
1603266625.233454,1275
1603266625.334336,1251
1603266625.435222,1267
1603266625.536072,1285
1603266625.636945,1250
1603266625.737814,1276
1603266625.838702,1247
1603266625.939585,1296
1603266626.040438,1258
1603266626.1413128,1266
1603266626.242187,1271
1603266626.3430579,1315
1603266626.443945,1295
1603266626.544802,1284
1603266626.645684,1290
1603266626.746552,1304
1603266626.847431,1306
1603266626.948309,1316
1603266627.0492358,1318
1603266627.150038,1291
1603266627.250911,1293
1603266627.351791,1289
1603266627.452659,1264
1603266627.5535278,1286
1603266627.654399,1276
1603266627.7552788,1232
1603266627.856149,1267
1603266627.957021,1214
1603266628.0578969,1220
1603266628.158768,1271
1603266628.2596428,1290
1603266628.360509,1288
1603266628.461395,1308
1603266628.562263,1277
1603266628.663133,1290
1603266628.764008,1339
1603266628.864876,1354
1603266628.965807,1326
1603266629.066627,1354
1603266629.1674938,1347
1603266629.2683659,1321
1603266629.369242,1339
1603266629.4701169,1317
1603266629.570991,1323
1603266629.671861,1351
1603266629.772733,1356
1603266629.873612,1338
1603266629.9744818,1365
1603266630.075362,1381
1603266630.176226,1369
1603266630.277101,1384
1603266630.377977,1371
1603266630.478843,1395
1603266630.579722,1354
1603266630.68068,1374
1603266630.781471,1359
1603266630.882333,1339
1603266630.9832096,1367
1603266631.0840828,1315
1603266631.184953,1339
1603266631.285833,1358
1603266631.3867068,1338
1603266631.487578,1335
1603266631.5884538,1327
1603266631.689321,1308
1603266631.790194,1327
1603266631.8910758,1302
1603266631.99194,1296
1603266632.092823,1331
1603266632.1936898,1325
1603266632.294566,1309
1603266632.3954349,1339
1603266632.4963148,1321
1603266632.5971851,1301
1603266632.6980588,1341
1603266632.79893,1300
1603266632.8998048,1277
1603266633.00068,1298
1603266633.1015599,1299
1603266633.202426,1307
1603266633.303298,1300
1603266633.404168,1304
1603266633.5050392,1273
1603266633.6059098,1272
1603266633.70679,1279
1603266633.807664,1319
1603266633.908545,1347
1603266634.0094118,1283
1603266634.110282,1306
1603266634.211161,1295
1603266634.312031,1309
1603266634.4129639,1265
1603266634.5138068,1307
1603266634.614657,1276
1603266634.715518,1290
1603266634.8163936,1273
1603266634.9172769,1299
1603266635.018147,1284
1603266635.119025,1299
1603266635.219893,1322
1603266635.320772,1279
1603266635.4216378,1302
1603266635.5225081,1274
1603266635.623383,1273
1603266635.724289,1297
1603266635.825134,1321
1603266635.9260123,1299
1603266636.026876,1333
1603266636.127784,1350
1603266636.228708,1306
1603266636.3294978,1288
1603266636.430368,1307
1603266636.531252,1290
1603266636.6321568,1329
1603266636.732995,1325
1603266636.833865,1291
1603266636.934748,1316
1603266637.035637,1304
1603266637.1364799,1293
1603266637.2373588,1307
1603266637.338232,1269
1603266637.439108,1292
1603266637.540012,1319
1603266637.640859,1289
1603266637.741729,1315
1603266637.842602,1267
1603266637.943485,1286
1603266638.0443568,1292
1603266638.145247,1281
1603266638.246096,1254
1603266638.346979,1235
1603266638.447845,1310
1603266638.54872,1316
1603266638.6496038,1313
1603266638.750486,1299
1603266638.851337,1339
1603266638.9522128,1324
1603266639.053084,1361
1603266639.153967,1316
1603266639.254833,1331
1603266639.3557088,1349
1603266639.4565818,1340
1603266639.5574596,1342
1603266639.658396,1396
1603266639.7591999,1385
1603266639.860107,1373
1603266639.960949,1378
1603266640.0618289,1390
1603266640.162696,1385
1603266640.263571,1384
1603266640.3644469,1344
1603266640.465337,1330
1603266640.566213,1360
1603266640.667068,1348
1603266640.76794,1363
1603266640.868805,1373
1603266640.969691,1391
1603266641.0705569,1401
1603266641.171442,1404
1603266641.272306,1389
1603266641.373277,1360
1603266641.474057,1349
1603266641.574928,1361
1603266641.675804,1376
1603266641.776693,1404
1603266641.8775449,1353
1603266641.9784288,1354
1603266642.0793068,1382
1603266642.1801689,1360
1603266642.281045,1350
1603266642.381918,1332
1603266642.482791,1325
1603266642.5836709,1343
1603266642.684612,1361
1603266642.7854419,1332
1603266642.886282,1353
1603266642.987165,1346
1603266643.0880358,1367
1603266643.18892,1330
1603266643.289788,1386
1603266643.3906589,1359
1603266643.49154,1313
1603266643.592409,1352
1603266643.693299,1333
1603266643.7941608,1335
1603266643.895027,1331
1603266643.995905,1326
1603266644.096786,1299
1603266644.197656,1369
1603266644.298524,1351
1603266644.3994958,1335
1603266644.500299,1377
1603266644.601151,1350
1603266644.702024,1343
1603266644.802892,1355
1603266644.903771,1337
1603266645.004652,1348
1603266645.105522,1410
1603266645.2063959,1370
1603266645.307265,1356
1603266645.408143,1368
1603266645.509022,1380
1603266645.6098819,1327
1603266645.710774,1382
1603266645.811667,1363
1603266645.9125068,1354
1603266646.013391,1343
1603266646.114253,1346
1603266646.2151358,1355
1603266646.316009,1350
1603266646.416878,1338
1603266646.517827,1360
1603266646.618625,1324
1603266646.7195039,1288
1603266646.820374,1269
1603266646.9212508,1266
1603266647.0221279,1284
1603266647.122999,1283
1603266647.223872,1321
1603266647.324777,1321
1603266647.425619,1319
1603266647.526496,1281
1603266647.627368,1268
1603266647.728242,1266
1603266647.829119,1285
1603266647.929997,1268
1603266648.030858,1260
1603266648.1317449,1223
1603266648.2326128,1235
1603266648.333484,1243
1603266648.434361,1254
