timestamp,overlap
1603266599.309517,1.0
1603266599.4103959,0.29442742466926575
1603266599.5112638,0.2900889217853546
1603266599.6121268,0.2844292223453522
1603266599.7129686,0.2841223478317261
1603266599.813848,0.2704732120037079
1603266599.914728,0.2941131889820099
1603266600.0156069,0.256270170211792
1603266600.116487,0.26713475584983826
1603266600.217315,0.21600700914859772
1603266600.318218,0.1912965327501297
1603266600.4190938,0.17440077662467957
1603266600.5199618,0.1648080050945282
1603266600.6208248,0.14433009922504425
1603266600.721668,0.1787288337945938
1603266600.8225338,0.1617637723684311
1603266600.923404,0.14868812263011932
1603266601.0243149,0.17608104646205902
1603266601.125181,0.16582946479320526
1603266601.226059,0.1495158076286316
1603266601.326953,0.16777870059013367
1603266601.4277909,0.1534804105758667
1603266601.5286632,0.15188221633434296
1603266601.629516,0.16719555854797363
1603266601.730383,0.15696822106838226
1603266601.831279,0.1562267392873764
1603266601.9321449,0.1833801567554474
1603266602.033012,0.17564250528812408
1603266602.133939,0.17071938514709473
1603266602.234755,0.16410329937934875
1603266602.3356268,0.18744449317455292
1603266602.4364948,0.17116357386112213
1603266602.537387,0.1653110831975937
1603266602.638267,0.1652819961309433
1603266602.73914,0.19097588956356049
1603266602.840009,0.1667354553937912
1603266602.940868,0.17133785784244537
1603266603.0417168,0.17353814840316772
1603266603.142592,0.2008780837059021
1603266603.243465,0.16676808893680573
1603266603.3442988,0.1681644469499588
1603266603.445243,0.16857773065567017
1603266603.5460699,0.19519002735614777
1603266603.6469479,0.16840238869190216
1603266603.7478127,0.16279350221157074
1603266603.848775,0.16620199382305145
1603266603.949559,0.1920124590396881
1603266604.050444,0.17730294167995453
1603266604.151299,0.17333360016345978
1603266604.252137,0.19546453654766083
1603266604.353039,0.17742037773132324
1603266604.453908,0.17464470863342285
1603266604.5547903,0.19830326735973358
1603266604.655639,0.175704687833786
1603266604.756522,0.16522376239299774
1603266604.857384,0.20129597187042236
1603266604.9582598,0.18496720492839813
1603266605.0590959,0.17968010902404785
1603266605.160054,0.2093733251094818
1603266605.260846,0.19635936617851257
1603266605.361716,0.18450376391410828
1603266605.4625869,0.20690196752548218
1603266605.563534,0.19478966295719147
1603266605.66432,0.1939237415790558
1603266605.76519,0.2229556292295456
1603266605.8660629,0.20719508826732635
1603266605.9669359,0.20266680419445038
1603266606.067808,0.21403443813323975
1603266606.168678,0.20570921897888184
1603266606.2695498,0.20404469966888428
1603266606.370421,0.21829695999622345
1603266606.471292,0.2045239806175232
1603266606.572167,0.20638975501060486
1603266606.673038,0.22354646027088165
1603266606.773902,0.21212106943130493
1603266606.874805,0.20415706932544708
1603266606.975646,0.21623797714710236
1603266607.076514,0.2082911729812622
1603266607.1773908,0.20772477984428406
1603266607.278262,0.2233515977859497
1603266607.379137,0.1974467784166336
1603266607.480001,0.20055370032787323
1603266607.580874,0.21238106489181519
1603266607.681749,0.19788990914821625
1603266607.7826169,0.1977795958518982
1603266607.883486,0.21650330722332
1603266607.984356,0.1965828388929367
1603266608.085224,0.19799591600894928
1603266608.186102,0.2178087681531906
1603266608.287009,0.21033605933189392
1603266608.387842,0.20476743578910828
1603266608.488719,0.21224787831306458
1603266608.5896237,0.20066507160663605
1603266608.690465,0.1985713541507721
1603266608.791328,0.21316693723201752
1603266608.892195,0.2072909027338028
1603266608.993074,0.20039476454257965
1603266609.093947,0.21048103272914886
1603266609.194819,0.192661315202713
1603266609.2956939,0.1865449696779251
1603266609.39656,0.20134024322032928
1603266609.497429,0.1881842017173767
1603266609.5983,0.1892162263393402
1603266609.699175,0.2114410400390625
1603266609.800051,0.19371265172958374
1603266609.900918,0.18570782244205475
1603266610.001809,0.20546211302280426
1603266610.1026518,0.1863136738538742
1603266610.2035198,0.1810441017150879
1603266610.304396,0.19721801578998566
1603266610.405293,0.17127497494220734
1603266610.506162,0.16654133796691895
1603266610.607012,0.1886977106332779
1603266610.70797,0.1726907193660736
1603266610.808758,0.16846686601638794
1603266610.909636,0.192494735121727
1603266611.010509,0.17394393682479858
1603266611.111395,0.17200754582881927
1603266611.212252,0.1945515275001526
1603266611.313112,0.17760345339775085
1603266611.414077,0.1723516434431076
1603266611.514849,0.19087380170822144
1603266611.615749,0.17930632829666138
1603266611.71662,0.1788407564163208
1603266611.817479,0.19165237247943878
1603266611.918346,0.168201744556427
1603266612.019202,0.16936200857162476
1603266612.120074,0.18175320327281952
1603266612.2209918,0.1706661880016327
1603266612.3218548,0.17423593997955322
1603266612.422693,0.19548790156841278
1603266612.523566,0.17821279168128967
1603266612.624446,0.16882504522800446
1603266612.725307,0.1764211505651474
1603266612.8261778,0.16101285815238953
1603266612.9270558,0.15890219807624817
1603266613.027952,0.1814771145582199
1603266613.1288018,0.16536188125610352
1603266613.229676,0.1624690294265747
1603266613.330535,0.17758432030677795
1603266613.4314098,0.16285406053066254
1603266613.532285,0.16046743094921112
1603266613.633162,0.1757623851299286
1603266613.734025,0.1653529852628708
1603266613.8349168,0.16899153590202332
1603266613.935775,0.18326203525066376
1603266614.036654,0.16319382190704346
1603266614.137522,0.1760638952255249
1603266614.2383919,0.19438256323337555
1603266614.3392682,0.17425228655338287
1603266614.4401388,0.18113742768764496
1603266614.5410078,0.18151994049549103
1603266614.641873,0.17004632949829102
1603266614.742745,0.17540699243545532
1603266614.843622,0.18097341060638428
1603266614.944489,0.17742174863815308
1603266615.045357,0.17593127489089966
1603266615.146231,0.18741799890995026
1603266615.247109,0.19102425873279572
1603266615.3479838,0.18370819091796875
1603266615.4488468,0.18980403244495392
1603266615.549722,0.1830516904592514
1603266615.650591,0.1811545193195343
1603266615.751458,0.19479675590991974
1603266615.8523378,0.1917475312948227
1603266615.953209,0.18467409908771515
1603266616.05408,0.19796191155910492
1603266616.154953,0.19030676782131195
1603266616.255848,0.18317487835884094
1603266616.356691,0.20196743309497833
1603266616.457568,0.19237647950649261
1603266616.558466,0.19021254777908325
1603266616.659335,0.21012449264526367
1603266616.76018,0.20228996872901917
1603266616.861047,0.19681580364704132
1603266616.961947,0.21832183003425598
1603266617.0627918,0.20774658024311066
1603266617.163693,0.20526663959026337
1603266617.264567,0.22110840678215027
1603266617.3654358,0.2085656374692917
1603266617.4663079,0.20142440497875214
1603266617.567153,0.21463367342948914
1603266617.6680589,0.20855970680713654
1603266617.7688956,0.1932205855846405
1603266617.869781,0.20042438805103302
1603266617.970651,0.19488027691841125
1603266618.071517,0.19534876942634583
1603266618.172392,0.21163314580917358
1603266618.273283,0.1961265653371811
1603266618.3741398,0.19998329877853394
1603266618.4750097,0.20835961401462555
1603266618.5758839,0.19149553775787354
1603266618.676755,0.18513253331184387
1603266618.7776248,0.20499244332313538
1603266618.878489,0.19394537806510925
1603266618.979367,0.18760338425636292
1603266619.0802379,0.20013456046581268
1603266619.1811168,0.1940706968307495
1603266619.281983,0.19453319907188416
1603266619.3828568,0.1970391571521759
1603266619.483728,0.19639170169830322
1603266619.5845978,0.19217105209827423
1603266619.685479,0.2031296044588089
1603266619.786351,0.19869330525398254
1603266619.8872309,0.19099651277065277
1603266619.988092,0.1997804045677185
1603266620.0889668,0.193571999669075
1603266620.1898348,0.19803141057491302
1603266620.290721,0.21074865758419037
