timestamp,std_position_error
1603266598.40169,0.0
1603266598.502579,0.14386014640331268
1603266598.603396,0.14232707023620605
1603266598.7042658,0.1468915492296219
1603266598.8051457,0.1437601000070572
1603266598.906039,0.1482958197593689
1603266599.006903,0.1417212188243866
1603266599.107746,0.14515405893325806
1603266599.208647,0.14678561687469482
1603266599.309517,0.1475742608308792
1603266599.4103959,0.14226755499839783
1603266599.5112638,0.13678625226020813
1603266599.6121268,0.14270718395709991
1603266599.7129686,0.1395220011472702
1603266599.813848,0.14484433829784393
1603266599.914728,0.10585912317037582
1603266600.0156069,0.10698875784873962
1603266600.116487,0.10938742756843567
1603266600.217315,0.1491885781288147
1603266600.318218,0.1310781091451645
1603266600.4190938,0.13032126426696777
1603266600.5199618,0.13407902419567108
1603266600.6208248,0.11740512400865555
1603266600.721668,0.12213213741779327
1603266600.8225338,0.11848292499780655
1603266600.923404,0.11193747073411942
1603266601.0243149,0.10856755077838898
1603266601.125181,0.11196935176849365
1603266601.226059,0.10675729066133499
1603266601.326953,0.10562940686941147
1603266601.4277909,0.10706169158220291
1603266601.5286632,0.10783328115940094
1603266601.629516,0.1030520349740982
1603266601.730383,0.10556275397539139
1603266601.831279,0.10285967588424683
1603266601.9321449,0.10332473367452621
1603266602.033012,0.09928268194198608
1603266602.133939,0.10252179950475693
1603266602.234755,0.09620962291955948
1603266602.3356268,0.0952146053314209
1603266602.4364948,0.09775145351886749
1603266602.537387,0.09490364044904709
1603266602.638267,0.09570038318634033
1603266602.73914,0.09285178035497665
1603266602.840009,0.0998055562376976
1603266602.940868,0.09842945635318756
1603266603.0417168,0.09375590085983276
1603266603.142592,0.09466290473937988
1603266603.243465,0.09590211510658264
1603266603.3442988,0.10242870450019836
1603266603.445243,0.09840930253267288
1603266603.5460699,0.1000397726893425
1603266603.6469479,0.10057871788740158
1603266603.7478127,0.09797926992177963
1603266603.848775,0.09934528172016144
1603266603.949559,0.10085872560739517
1603266604.050444,0.10032444447278976
1603266604.151299,0.10152184963226318
1603266604.252137,0.09833653271198273
1603266604.353039,0.10123546421527863
1603266604.453908,0.10190746933221817
1603266604.5547903,0.10042223334312439
1603266604.655639,0.09714875370264053
1603266604.756522,0.10284734517335892
1603266604.857384,0.10268593579530716
1603266604.9582598,0.10149545222520828
1603266605.0590959,0.10112622380256653
1603266605.160054,0.10281384736299515
1603266605.260846,0.09442717581987381
1603266605.361716,0.09878604859113693
1603266605.4625869,0.10134211927652359
1603266605.563534,0.09613502025604248
1603266605.66432,0.10082591325044632
1603266605.76519,0.10602431744337082
1603266605.8660629,0.10170204937458038
1603266605.9669359,0.10418514162302017
1603266606.067808,0.09878192096948624
1603266606.168678,0.09930513054132462
1603266606.2695498,0.09980802237987518
1603266606.370421,0.09831809252500534
1603266606.471292,0.09859293699264526
1603266606.572167,0.10575704276561737
1603266606.673038,0.10293641686439514
1603266606.773902,0.09636097401380539
1603266606.874805,0.09986556321382523
1603266606.975646,0.1022752895951271
1603266607.076514,0.0985809937119484
1603266607.1773908,0.10025212168693542
1603266607.278262,0.10197007656097412
1603266607.379137,0.10299982130527496
1603266607.480001,0.10415450483560562
1603266607.580874,0.10574185848236084
1603266607.681749,0.10604587197303772
1603266607.7826169,0.1059267520904541
1603266607.883486,0.10665915906429291
1603266607.984356,0.10732016712427139
1603266608.085224,0.10465119779109955
1603266608.186102,0.1004696860909462
1603266608.287009,0.09977620840072632
1603266608.387842,0.098223477602005
1603266608.488719,0.10103084146976471
1603266608.5896237,0.09780080616474152
1603266608.690465,0.09831374883651733
1603266608.791328,0.10241321474313736
1603266608.892195,0.09768694639205933
1603266608.993074,0.0963938981294632
1603266609.093947,0.09884943813085556
1603266609.194819,0.09410262107849121
1603266609.2956939,0.09470601379871368
1603266609.39656,0.10059695690870285
1603266609.497429,0.09596595913171768
1603266609.5983,0.0954822450876236
1603266609.699175,0.09489291906356812
1603266609.800051,0.09648185968399048
1603266609.900918,0.09555099159479141
1603266610.001809,0.0974472388625145
1603266610.1026518,0.09756197035312653
1603266610.2035198,0.0981961339712143
1603266610.304396,0.10037403553724289
1603266610.405293,0.1003251001238823
1603266610.506162,0.09630214422941208
1603266610.607012,0.09470533579587936
1603266610.70797,0.09112756699323654
1603266610.808758,0.09445285052061081
1603266610.909636,0.0936398133635521
1603266611.010509,0.08957178890705109
1603266611.111395,0.09500299394130707
1603266611.212252,0.0939025729894638
1603266611.313112,0.09084177762269974
1603266611.414077,0.09152663499116898
1603266611.514849,0.0925261378288269
1603266611.615749,0.08699428290128708
1603266611.71662,0.09067350625991821
1603266611.817479,0.08908099681138992
1603266611.918346,0.08657520264387131
1603266612.019202,0.08763501048088074
1603266612.120074,0.08661309629678726
1603266612.2209918,0.08780119568109512
1603266612.3218548,0.08232424408197403
1603266612.422693,0.08509393781423569
1603266612.523566,0.0813908576965332
1603266612.624446,0.08735702186822891
1603266612.725307,0.08603157103061676
1603266612.8261778,0.08418696373701096
1603266612.9270558,0.08881697803735733
1603266613.027952,0.08485370129346848
1603266613.1288018,0.0885762944817543
1603266613.229676,0.08862437307834625
1603266613.330535,0.08694914728403091
1603266613.4314098,0.08442923426628113
1603266613.532285,0.08604021370410919
1603266613.633162,0.08534375578165054
1603266613.734025,0.0804731473326683
1603266613.8349168,0.08257688581943512
1603266613.935775,0.08296860009431839
1603266614.036654,0.08342492580413818
1603266614.137522,0.086119145154953
1603266614.2383919,0.09022893011569977
1603266614.3392682,0.0840691477060318
1603266614.4401388,0.07935751974582672
1603266614.5410078,0.08295517414808273
1603266614.641873,0.07993627339601517
1603266614.742745,0.07908228784799576
1603266614.843622,0.08050182461738586
1603266614.944489,0.07799720764160156
1603266615.045357,0.08008680492639542
1603266615.146231,0.08069657534360886
1603266615.247109,0.07878202199935913
1603266615.3479838,0.07565249502658844
1603266615.4488468,0.07700879126787186
1603266615.549722,0.07891715317964554
1603266615.650591,0.07840295135974884
1603266615.751458,0.07967524975538254
1603266615.8523378,0.08000005781650543
1603266615.953209,0.0791262611746788
1603266616.05408,0.08043252676725388
1603266616.154953,0.0790170207619667
1603266616.255848,0.07804872840642929
1603266616.356691,0.0793779194355011
1603266616.457568,0.07654236257076263
1603266616.558466,0.07667047530412674
1603266616.659335,0.07627785205841064
1603266616.76018,0.07204475998878479
1603266616.861047,0.07463865727186203
1603266616.961947,0.07610683888196945
1603266617.0627918,0.0730365589261055
1603266617.163693,0.07350233197212219
1603266617.264567,0.07320993393659592
1603266617.3654358,0.07215867191553116
1603266617.4663079,0.07029267400503159
1603266617.567153,0.07163331657648087
1603266617.6680589,0.07031046599149704
1603266617.7688956,0.07173199206590652
1603266617.869781,0.07269097864627838
1603266617.970651,0.07114801555871964
1603266618.071517,0.07370743155479431
1603266618.172392,0.0727056935429573
1603266618.273283,0.07586188614368439
1603266618.3741398,0.07759436219930649
1603266618.4750097,0.07770239561796188
1603266618.5758839,0.07456611096858978
1603266618.676755,0.07338619977235794
1603266618.7776248,0.07638837397098541
1603266618.878489,0.0731404647231102
1603266618.979367,0.07420933246612549
1603266619.0802379,0.07795451581478119
1603266619.1811168,0.07415524870157242
1603266619.281983,0.07747629284858704
1603266619.3828568,0.07596571743488312
1603266619.483728,0.07463555037975311
1603266619.5845978,0.07618606835603714
1603266619.685479,0.0808042660355568
1603266619.786351,0.07810137420892715
1603266619.8872309,0.07870540022850037
1603266619.988092,0.07777975499629974
1603266620.0889668,0.08109916001558304
1603266620.1898348,0.07938021421432495
1603266620.290721,0.07875287532806396
1603266620.391577,0.07633744180202484
1603266620.4924512,0.08218565583229065
1603266620.5933259,0.08404459804296494
1603266620.6941981,0.08124544471502304
1603266620.7950659,0.08099253475666046
1603266620.8959439,0.08677784353494644
1603266620.9968216,0.08278319984674454
1603266621.097699,0.08229324966669083
1603266621.198552,0.08420922607183456
1603266621.2994308,0.07898414880037308
1603266621.400303,0.08063077181577682
1603266621.5011759,0.0823882445693016
1603266621.602048,0.0834566280245781
1603266621.702926,0.08208189159631729
1603266621.803784,0.08259915560483932
1603266621.904661,0.08288756012916565
1603266622.005537,0.08478021621704102
1603266622.106409,0.08532857149839401
1603266622.2072868,0.08722463995218277
1603266622.308157,0.08686555176973343
1603266622.4090269,0.08800040185451508
1603266622.509928,0.08467615395784378
1603266622.6107879,0.08672647923231125
1603266622.7116408,0.08683831989765167
1603266622.812517,0.08560910075902939
1603266622.913395,0.08599283546209335
1603266623.0142598,0.08558376133441925
1603266623.1151268,0.08250321447849274
1603266623.216006,0.08197680860757828
1603266623.316879,0.08373720198869705
1603266623.417749,0.08367376029491425
1603266623.518621,0.08415623754262924
1603266623.619489,0.08440757542848587
1603266623.7203698,0.0817374661564827
1603266623.8212988,0.08484865725040436
1603266623.922113,0.0874718427658081
1603266624.0229828,0.08378247171640396
1603266624.123859,0.08801190555095673
1603266624.224734,0.08729972690343857
1603266624.3256059,0.08814822137355804
1603266624.4264839,0.08903580158948898
1603266624.52735,0.09155780076980591
1603266624.628216,0.08955633640289307
1603266624.729091,0.08908882737159729
1603266624.829977,0.09078849107027054
1603266624.9308379,0.08755438774824142
1603266625.031713,0.08976878225803375
1603266625.132613,0.09426601976156235
1603266625.233454,0.09418877959251404
1603266625.334336,0.10186783224344254
1603266625.435222,0.09685000032186508
1603266625.536072,0.09428586065769196
1603266625.636945,0.09382631629705429
1603266625.737814,0.09662425518035889
1603266625.838702,0.09173782169818878
1603266625.939585,0.09511570632457733
1603266626.040438,0.09743931144475937
1603266626.1413128,0.090300053358078
