timestamp,overlap
1603266599.4103959,1.0
1603266599.5112638,0.3564000427722931
1603266599.6121268,0.3497559428215027
1603266599.7129686,0.3422747552394867
1603266599.813848,0.3311024010181427
1603266599.914728,0.3731935918331146
1603266600.0156069,0.3553540110588074
1603266600.116487,0.2624814212322235
1603266600.217315,0.23425276577472687
1603266600.318218,0.19792920351028442
1603266600.4190938,0.23365303874015808
1603266600.5199618,0.2033398598432541
1603266600.6208248,0.19519363343715668
1603266600.721668,0.22717317938804626
1603266600.8225338,0.21966972947120667
1603266600.923404,0.2113492786884308
1603266601.0243149,0.25609251856803894
1603266601.125181,0.23357868194580078
1603266601.226059,0.22398844361305237
1603266601.326953,0.25160184502601624
1603266601.4277909,0.2316625416278839
1603266601.5286632,0.23139804601669312
1603266601.629516,0.2640537917613983
1603266601.730383,0.24485085904598236
1603266601.831279,0.2401452511548996
1603266601.9321449,0.2678132951259613
1603266602.033012,0.2579509913921356
1603266602.133939,0.25680485367774963
1603266602.234755,0.27769675850868225
1603266602.3356268,0.25442421436309814
1603266602.4364948,0.2499304860830307
1603266602.537387,0.2551952004432678
1603266602.638267,0.2769066095352173
1603266602.73914,0.2549135088920593
1603266602.840009,0.25244826078414917
1603266602.940868,0.2574025094509125
1603266603.0417168,0.2711438238620758
1603266603.142592,0.24832271039485931
1603266603.243465,0.2354590892791748
1603266603.3442988,0.23528407514095306
1603266603.445243,0.25893786549568176
1603266603.5460699,0.24452213943004608
1603266603.6469479,0.24762123823165894
1603266603.7478127,0.2558881938457489
1603266603.848775,0.23548604547977448
1603266603.949559,0.2479146271944046
1603266604.050444,0.269307017326355
1603266604.151299,0.24903513491153717
1603266604.252137,0.24894335865974426
1603266604.353039,0.2885291576385498
1603266604.453908,0.24673230946063995
1603266604.5547903,0.24456599354743958
1603266604.655639,0.27388817071914673
1603266604.756522,0.25353574752807617
1603266604.857384,0.2466699630022049
1603266604.9582598,0.2828506529331207
1603266605.0590959,0.2657068967819214
1603266605.160054,0.25438791513442993
1603266605.260846,0.2861184775829315
1603266605.361716,0.26570507884025574
1603266605.4625869,0.2595263719558716
1603266605.563534,0.28353336453437805
1603266605.66432,0.27350130677223206
1603266605.76519,0.2801233232021332
1603266605.8660629,0.2994663119316101
1603266605.9669359,0.2825194299221039
1603266606.067808,0.27665501832962036
1603266606.168678,0.2963181138038635
1603266606.2695498,0.2893151044845581
1603266606.370421,0.28586310148239136
1603266606.471292,0.3047851026058197
1603266606.572167,0.28816917538642883
1603266606.673038,0.2959122061729431
1603266606.773902,0.30541902780532837
1603266606.874805,0.2840953469276428
1603266606.975646,0.2803347110748291
1603266607.076514,0.2901104986667633
1603266607.1773908,0.2809649705886841
1603266607.278262,0.27385228872299194
1603266607.379137,0.2895834147930145
1603266607.480001,0.2795010805130005
1603266607.580874,0.28764012455940247
1603266607.681749,0.2714219093322754
1603266607.7826169,0.2664684057235718
1603266607.883486,0.27663469314575195
1603266607.984356,0.2747696042060852
1603266608.085224,0.27385213971138
1603266608.186102,0.28249335289001465
1603266608.287009,0.2805168628692627
1603266608.387842,0.27819132804870605
1603266608.488719,0.28018778562545776
1603266608.5896237,0.2889673411846161
1603266608.690465,0.27502790093421936
